order_id,product_name,category,quantity,unit_price,revenue,date,region
3138,Smartphone X,Electronics,1,32771.34,32771.34,2024-04-20,South
9072,"LED TV 55""",Electronics,1,37875.32,37875.32,2024-11-03,East
10641,Wheat Flour 5kg,Grocery,10,230.03,2300.3,2024-12-22,East
8031,Sneakers,Clothing,1,1882.55,1882.55,2024-10-07,East
2341,Sofa Set,Furniture,2,23966.19,47932.38,2024-03-18,West
8202,Sofa Set,Furniture,2,24167.3,48334.6,2024-10-30,South
9456,Bed Frame,Furniture,5,15503.65,77518.25,2024-11-26,East
11374,Sugar 1kg,Grocery,2,46.7,93.4,2024-12-12,North
8017,Wheat Flour 5kg,Grocery,5,215.49,1077.45,2024-10-30,West
4687,Formal Shirt,Clothing,1,913.85,913.85,2024-06-17,South
9439,Formal Shirt,Clothing,1,923.05,923.05,2024-11-13,West
3880,Cooking Oil 1L,Grocery,1,186.04,186.04,2024-05-08,North
7442,"LED TV 55""",Electronics,10,38389.73,383897.3,2024-09-01,East
9305,Jeans,Clothing,1,1247.5,1247.5,2024-11-21,North
9697,Bookshelf,Furniture,10,3196.88,31968.8,2024-11-11,North
10331,Sneakers,Clothing,1,1833.82,1833.82,2024-12-20,East
1708,"LED TV 55""",Electronics,1,39474.14,39474.14,2024-02-11,South
11127,Smartphone X,Electronics,1,30962.41,30962.41,2024-12-02,East
11201,Smartphone X,Electronics,2,30458.06,60916.12,2024-12-09,West
1490,Tea Pack 500g,Grocery,2,147.45,294.9,2024-01-05,West
4729,Bluetooth Speaker,Electronics,5,2477.53,12387.65,2024-06-28,South
5416,Bed Frame,Furniture,1,15361.53,15361.53,2024-07-02,West
4659,Bookshelf,Furniture,1,3282.48,3282.48,2024-06-02,North
1292,Wireless Earbuds,Electronics,1,3190.05,3190.05,2024-01-15,East
9913,Jeans,Clothing,1,1347.65,1347.65,2024-11-02,West
4833,Formal Shirt,Clothing,1,943.1,943.1,2024-06-16,West
2172,Sofa Set,Furniture,10,26217.97,262179.7,2024-03-24,West
4277,T-Shirt,Clothing,1,609.05,609.05,2024-05-17,East
9085,Sugar 1kg,Grocery,1,46.88,46.88,2024-11-16,South
6552,Cooking Oil 1L,Grocery,1,172.86,172.86,2024-08-02,West
11019,Tea Pack 500g,Grocery,1,146.92,146.92,2024-12-16,East
3777,Office Chair,Furniture,2,4456.64,8913.28,2024-05-07,East
11306,"LED TV 55""",Electronics,1,39686.89,39686.89,2024-12-27,East
2656,Bookshelf,Furniture,1,3232.51,3232.51,2024-03-12,West
6507,T-Shirt,Clothing,3,582.26,1746.78,2024-08-31,South
3677,Sugar 1kg,Grocery,2,45.42,90.84,2024-05-19,South
9859,Sneakers,Clothing,4,1887.41,7549.64,2024-11-15,West
1022,Wireless Earbuds,Electronics,1,3293.47,3293.47,2024-01-21,West
5423,Bluetooth Speaker,Electronics,1,2619.37,2619.37,2024-07-13,East
9854,Laptop Pro,Electronics,1,44868.66,44868.66,2024-11-15,South
1477,Bookshelf,Furniture,1,3164.29,3164.29,2024-01-17,East
9532,T-Shirt,Clothing,1,595.43,595.43,2024-11-04,East
10521,"LED TV 55""",Electronics,1,37749.26,37749.26,2024-12-20,North
2841,Sugar 1kg,Grocery,3,42.95,128.85,2024-03-21,South
3513,Dining Table,Furniture,1,11599.44,11599.44,2024-04-24,West
3066,Formal Shirt,Clothing,10,866.39,8663.9,2024-04-04,North
1104,Rice 5kg,Grocery,5,248.75,1243.75,2024-01-24,South
9680,Jeans,Clothing,2,1347.54,2695.08,2024-11-25,West
10622,T-Shirt,Clothing,2,592.83,1185.66,2024-12-03,South
5632,Formal Shirt,Clothing,3,937.83,2813.49,2024-07-30,West
11226,Jacket,Clothing,1,2446.89,2446.89,2024-12-06,West
5635,Bookshelf,Furniture,10,3314.0,33140.0,2024-07-15,East
1524,Jeans,Clothing,1,1234.72,1234.72,2024-01-04,East
6089,Wheat Flour 5kg,Grocery,10,228.08,2280.8,2024-08-24,South
7348,Wheat Flour 5kg,Grocery,1,209.2,,2024-09-11,North
8782,Sofa Set,Furniture,1,24509.15,24509.15,2024-11-11,North
6927,Bookshelf,Furniture,1,3203.02,3203.02,2024-09-11,West
6703,Jeans,Clothing,1,1269.74,1269.74,2024-09-19,South
10371,Bookshelf,Furniture,10,3332.45,33324.5,2024-12-02,South
5827,Sugar 1kg,Grocery,2,45.31,90.62,2024-07-03,South
1067,T-Shirt,Clothing,2,599.32,1198.64,2024-01-07,East
9509,Dining Table,Furniture,1,11984.5,11984.5,2024-11-18,West
10222,Wireless Earbuds,Electronics,4,3197.98,12791.92,2024-12-24,North
4046,Smartphone X,Electronics,2,31114.67,62229.34,2024-05-16,North
5336,Tea Pack 500g,Grocery,5,156.56,782.8,2024-07-24,North
4900,Office Chair,Furniture,1,4361.23,4361.23,2024-06-06,West
7397,Dining Table,Furniture,5,12231.82,61159.1,2024-09-20,East
7245,Smartphone X,Electronics,1,32388.58,32388.58,2024-09-29,East
2940,Formal Shirt,Clothing,1,937.3,937.3,2024-04-14,North
3667,"LED TV 55""",Electronics,4,39738.78,158955.12,2024-05-26,North
2397,Laptop Pro,Electronics,3,44331.1,132993.3,2024-03-10,West
3869,Sneakers,Clothing,1,1891.45,1891.45,2024-05-09,West
1752,Jeans,Clothing,2,1331.34,2662.68,2024-02-06,North
10104,Tea Pack 500g,Grocery,2,142.8,285.6,2024-12-17,North
10264,Formal Shirt,Clothing,2,855.7,1711.4,2024-12-20,West
5585,Dining Table,Furniture,1,11545.58,11545.58,2024-07-17,North
5066,Bed Frame,Furniture,10,15612.92,156129.2,2024-06-05,West
9200,Rice 5kg,Grocery,3,244.71,734.13,2024-11-16,South
6113,Formal Shirt,Clothing,2,939.08,1878.16,2024-08-29,North
3107,Sneakers,Clothing,2,1978.6,3957.2,2024-04-18,East
3234,Smartphone X,Electronics,1,30754.57,30754.57,2024-04-09,East
9775,Bookshelf,Furniture,3,3164.2,9492.6,2024-11-04,South
11222,Smartphone X,Electronics,1,31654.76,31654.76,2024-12-20,South
11245,Jeans,Clothing,3,1241.74,3725.22,2024-12-19,South
7352,Bed Frame,Furniture,5,15565.9,77829.5,2024-09-15,East
7416,Wireless Earbuds,Electronics,4,3242.02,12968.08,2024-09-13,North
3004,Cooking Oil 1L,Grocery,10,180.26,1802.6,2024-04-03,South
7347,Bookshelf,Furniture,3,3325.37,9976.11,2024-09-22,West
9875,Wireless Earbuds,Electronics,1,3317.99,3317.99,2024-11-18,South
4556,Formal Shirt,Clothing,3,903.0,2709.0,2024-06-19,South
1703,Smartphone X,Electronics,5,32744.27,163721.35,2024-02-13,South
10699,Rice 5kg,Grocery,2,257.73,515.46,2024-12-17,North
6821,Office Chair,Furniture,2,4632.91,9265.82,2024-09-12,South
1011,Tea Pack 500g,Grocery,2,155.5,311.0,2024-01-03,West
9342,"LED TV 55""",Electronics,5,37725.73,188628.65,2024-11-11,West
3201,Cooking Oil 1L,Grocery,3,173.07,519.21,2024-04-28,South
3098,Bluetooth Speaker,Electronics,1,2469.37,2469.37,2024-04-23,North
6075,Sofa Set,Furniture,4,24575.24,98300.96,2024-08-07,North
3273,Bluetooth Speaker,Electronics,2,2575.97,5151.94,2024-04-04,East
9921,T-Shirt,Clothing,1,619.92,619.92,2024-11-06,West
1775,Dining Table,Furniture,4,11464.87,45859.48,2024-02-10,South
9344,Bookshelf,Furniture,10,3104.73,31047.3,2024-11-01,South
1760,Sofa Set,Furniture,1,25028.78,25028.78,2024-02-04,East
8176,Dining Table,Furniture,5,12483.63,62418.15,2024-10-05,North
6708,Bookshelf,Furniture,3,3151.54,9454.62,2024-09-23,East
6033,Wireless Earbuds,Electronics,4,3097.54,12390.16,2024-08-28,East
7317,Rice 5kg,Grocery,2,240.62,481.24,2024-09-21,West
9708,Bookshelf,Furniture,3,3169.0,9507.0,2024-11-16,East
7172,Sofa Set,Furniture,5,25362.93,126814.65,2024-09-02,South
3966,Formal Shirt,Clothing,2,867.6,1735.2,2024-05-19,East
5207,Bookshelf,Furniture,4,3137.97,12551.88,2024-07-15,West
2607,Sofa Set,Furniture,3,26054.34,78163.02,2024-03-30,West
5948,Jacket,Clothing,2,2614.14,5228.28,2024-08-05,South
10531,Office Chair,Furniture,2,4724.31,9448.62,2024-12-06,North
8089,Bookshelf,Furniture,1,3306.07,3306.07,2024-10-14,North
1491,Sofa Set,Furniture,2,24998.25,49996.5,2024-01-27,East
2191,T-Shirt,Clothing,1,585.31,585.31,2024-03-23,North
5003,Jeans,Clothing,3,1279.83,3839.49,2024-06-15,East
2090,T-Shirt,Clothing,4,594.0,2376.0,2024-02-12,North
8424,Tea Pack 500g,Grocery,2,157.0,314.0,2024-10-15,South
2480,Rice 5kg,Grocery,2,246.58,493.16,2024-03-20,West
8971,Dining Table,Furniture,10,12546.87,125468.7,2024-11-23,South
9141,Sugar 1kg,Grocery,5,42.75,213.75,2024-11-02,East
6395,Smartphone X,Electronics,3,30739.09,92217.27,2024-08-01,East
7840,Sugar 1kg,Grocery,10,45.95,459.5,2024-10-26,West
6663,Bluetooth Speaker,Electronics,1,2459.97,2459.97,2024-08-04,North
1072,Bookshelf,Furniture,3,3226.4,9679.2,2024-01-02,South
10198,Rice 5kg,Grocery,2,237.89,475.78,2024-12-31,North
7705,Bed Frame,Furniture,2,15253.42,30506.84,2024-10-25,South
7127,Jeans,Clothing,4,1297.29,5189.16,2024-09-07,South
9378,Cooking Oil 1L,Grocery,1,186.32,186.32,2024-11-01,West
1825,Dining Table,Furniture,10,12171.98,121719.8,2024-02-08,West
6816,Jacket,Clothing,4,2523.16,10092.64,2024-09-04,West
1348,Jacket,Clothing,1,2510.36,2510.36,2024-01-20,East
3808,Sofa Set,Furniture,10,25062.61,250626.1,2024-05-28,East
7866,Cooking Oil 1L,Grocery,4,186.47,745.88,2024-10-25,South
10160,"LED TV 55""",Electronics,1,36204.48,36204.48,2024-12-21,South
9166,Sofa Set,Furniture,3,24263.56,72790.68,2024-11-11,North
1469,Wheat Flour 5kg,Grocery,3,221.7,665.1,2024-01-27,East
5633,Wireless Earbuds,Electronics,1,3128.34,3128.34,2024-07-28,North
1342,Tea Pack 500g,Grocery,4,157.34,629.36,2024-01-17,West
9436,Dining Table,Furniture,3,12209.05,36627.15,2024-11-13,West
7092,T-Shirt,Clothing,1,597.89,597.89,2024-09-19,East
2620,Smartphone X,Electronics,5,32956.76,164783.8,2024-03-30,North
6083,Bed Frame,Furniture,5,14569.05,72845.25,2024-08-23,South
3491,Tea Pack 500g,Grocery,2,151.97,303.94,2024-04-01,South
9762,Wireless Earbuds,Electronics,3,3087.27,9261.81,2024-11-13,South
3661,T-Shirt,Clothing,2,572.93,1145.86,2024-05-05,North
11443,Dining Table,Furniture,2,12181.73,24363.46,2024-12-08,East
2928,Dining Table,Furniture,1,11728.14,11728.14,2024-04-23,West
3834,Office Chair,Furniture,4,4547.98,18191.92,2024-05-18,West
6180,Rice 5kg,Grocery,4,238.28,953.12,2024-08-29,East
9361,Bluetooth Speaker,Electronics,1,2419.71,2419.71,2024-11-26,East
7862,Wireless Earbuds,Electronics,1,3304.16,3304.16,2024-10-08,South
4181,Sofa Set,Furniture,10,26058.63,260586.3,2024-05-23,South
9561,T-Shirt,Clothing,10,612.22,6122.2,2024-11-21,West
2654,Office Chair,Furniture,5,4333.22,21666.1,2024-03-23,North
1689,Laptop Pro,Electronics,5,42753.08,213765.4,2024-02-17,South
10267,Bluetooth Speaker,Electronics,1,2620.56,2620.56,2024-12-25,North
3862,Jacket,Clothing,10,2519.22,25192.2,2024-05-06,West
11267,T-Shirt,Clothing,4,601.01,2404.04,2024-12-22,North
8851,Smartphone X,Electronics,1,32303.72,32303.72,2024-11-14,West
4097,Bluetooth Speaker,Electronics,1,2595.07,2595.07,2024-05-30,West
11046,Formal Shirt,Clothing,1,913.69,913.69,2024-12-28,East
7879,Rice 5kg,Grocery,10,258.77,2587.7,2024-10-05,East
1288,Jeans,Clothing,1,1264.74,1264.74,2024-01-24,South
1383,Office Chair,Furniture,4,4408.85,17635.4,2024-01-08,North
10990,Tea Pack 500g,Grocery,2,143.4,286.8,2024-12-10,East
11394,Sugar 1kg,Grocery,4,45.46,181.84,2024-12-13,North
2532,Laptop Pro,Electronics,10,44708.21,447082.1,2024-03-23,West
1339,Sneakers,Clothing,5,1924.02,9620.1,2024-01-23,South
7818,T-Shirt,Clothing,2,610.28,1220.56,2024-10-11,West
3348,Jacket,Clothing,10,2590.09,25900.9,2024-04-19,East
9440,Sugar 1kg,Grocery,1,42.78,42.78,2024-11-04,North
2252,Bed Frame,Furniture,3,15052.55,45157.65,2024-03-02,North
4671,Sofa Set,Furniture,2,23931.87,47863.74,2024-06-21,South
8741,Laptop Pro,Electronics,2,45448.66,90897.32,2024-11-06,South
4454,Dining Table,Furniture,5,11485.72,57428.6,2024-06-05,North
9971,T-Shirt,Clothing,2,574.95,1149.9,2024-11-07,West
1656,Formal Shirt,Clothing,1,893.15,893.15,2024-02-03,South
8458,Formal Shirt,Clothing,1,894.87,894.87,2024-10-17,West
5877,Dining Table,Furniture,10,12295.85,122958.5,2024-08-12,North
9717,Wheat Flour 5kg,Grocery,5,218.74,1093.7,2024-11-10,West
7629,Wireless Earbuds,Electronics,1,3171.54,3171.54,2024-10-02,West
5389,Bookshelf,Furniture,10,3223.4,32234.0,2024-07-29,South
8595,Sofa Set,Furniture,1,25436.16,25436.16,2024-10-19,South
3358,Formal Shirt,Clothing,1,903.13,903.13,2024-04-20,North
5205,Sofa Set,Furniture,5,25748.85,128744.25,2024-07-21,East
8336,Bed Frame,Furniture,1,14990.19,14990.19,2024-10-02,East
5327,Smartphone X,Electronics,4,30968.52,123874.08,2024-07-26,West
11207,Wireless Earbuds,Electronics,1,3109.22,3109.22,2024-12-27,West
4651,"LED TV 55""",Electronics,2,37823.97,75647.94,2024-06-11,East
8547,Dining Table,Furniture,3,11723.78,35171.34,2024-10-24,South
6962,Formal Shirt,Clothing,2,897.61,1795.22,2024-09-02,West
3074,Laptop Pro,Electronics,1,43212.67,43212.67,2024-04-27,East
1783,Jeans,Clothing,3,1332.36,3997.08,2024-02-01,South
5494,Rice 5kg,Grocery,1,246.94,246.94,2024-07-17,East
1167,Sneakers,Clothing,5,1934.83,9674.15,2024-01-04,West
8850,Rice 5kg,Grocery,4,239.43,957.72,2024-11-01,East
8074,Dining Table,Furniture,5,11492.16,57460.8,2024-10-14,North
11238,Jeans,Clothing,2,1287.96,2575.92,2024-12-02,South
10646,"LED TV 55""",Electronics,2,37735.99,75471.98,2024-12-23,South
7106,Tea Pack 500g,Grocery,4,150.51,602.04,2024-09-04,East
6893,Laptop Pro,Electronics,2,46342.89,92685.78,2024-09-25,East
3490,Dining Table,Furniture,5,11450.74,57253.7,2024-04-13,East
6739,Wireless Earbuds,Electronics,1,3343.59,3343.59,2024-09-22,West
1143,Tea Pack 500g,Grocery,3,149.6,448.8,2024-01-22,East
6337,Bluetooth Speaker,Electronics,10,2538.94,25389.4,2024-08-13,West
11009,Wheat Flour 5kg,Grocery,2,210.28,420.56,2024-12-05,East
3500,Formal Shirt,Clothing,5,919.46,4597.3,2024-04-01,East
10691,Wheat Flour 5kg,Grocery,1,216.84,216.84,2024-12-26,North
7558,Sofa Set,Furniture,1,23826.57,23826.57,2024-10-15,East
7320,Bed Frame,Furniture,2,15683.94,31367.88,2024-09-07,West
5334,Tea Pack 500g,Grocery,1,143.18,143.18,2024-07-23,South
2759,Formal Shirt,Clothing,1,884.47,884.47,2024-03-21,South
10597,Cooking Oil 1L,Grocery,4,171.46,685.84,2024-12-23,West
1867,Bed Frame,Furniture,2,14985.83,29971.66,2024-02-27,East
10945,Sugar 1kg,Grocery,5,43.81,219.05,2024-12-01,North
6416,Wireless Earbuds,Electronics,10,3229.46,32294.6,2024-08-06,North
5388,Jeans,Clothing,1,1334.1,1334.1,2024-07-17,North
2698,Jacket,Clothing,10,2613.31,26133.1,2024-03-07,East
5396,Cooking Oil 1L,Grocery,3,177.97,533.91,2024-07-01,North
7314,Jacket,Clothing,2,2449.3,4898.6,2024-09-03,West
8763,Sneakers,Clothing,2,1824.08,3648.16,2024-11-28,South
6679,Jeans,Clothing,10,1259.85,12598.5,2024-09-30,East
4109,Bed Frame,Furniture,5,15481.07,77405.35,2024-05-12,South
6323,Sofa Set,Furniture,3,24148.13,72444.39,2024-08-23,West
7984,Cooking Oil 1L,Grocery,5,178.82,894.1,2024-10-05,South
9962,Tea Pack 500g,Grocery,1,155.04,155.04,2024-11-22,East
9761,"LED TV 55""",Electronics,5,38426.18,192130.9,2024-11-01,South
9979,Laptop Pro,Electronics,1,45879.75,45879.75,2024-11-09,East
7204,T-Shirt,Clothing,5,622.73,3113.65,2024-09-30,East
6984,Bluetooth Speaker,Electronics,3,2518.56,7555.68,2024-09-23,South
2347,Office Chair,Furniture,1,4478.6,4478.6,2024-03-26,South
8553,T-Shirt,Clothing,2,604.55,1209.1,2024-10-06,South
8709,Cooking Oil 1L,Grocery,2,177.25,354.5,2024-11-05,East
3392,Bed Frame,Furniture,4,15423.92,61695.68,2024-04-14,North
2268,Office Chair,Furniture,10,4380.15,43801.5,2024-03-24,West
5902,Cooking Oil 1L,Grocery,2,179.35,358.7,2024-08-25,West
2444,"LED TV 55""",Electronics,5,36539.75,182698.75,2024-03-11,East
9690,Office Chair,Furniture,2,4464.31,8928.62,2024-11-27,South
6848,Rice 5kg,Grocery,1,253.76,253.76,2024-09-10,South
3086,"LED TV 55""",Electronics,4,39746.42,158985.68,2024-04-04,East
11016,Dining Table,Furniture,2,12517.27,25034.54,2024-12-07,East
9289,Bookshelf,Furniture,1,3311.95,3311.95,2024-11-04,East
3120,Formal Shirt,Clothing,2,882.32,1764.64,2024-04-17,West
10653,Formal Shirt,Clothing,1,929.84,929.84,2024-12-24,North
8024,Cooking Oil 1L,Grocery,4,174.99,699.96,2024-10-13,South
1002,Bluetooth Speaker,Electronics,10,2396.73,23967.3,2024-01-22,West
2753,Jeans,Clothing,1,1280.54,1280.54,2024-03-01,North
5673,Jacket,Clothing,10,2546.55,25465.5,2024-07-01,North
4826,Bed Frame,Furniture,1,14648.47,14648.47,2024-06-14,East
1261,Bluetooth Speaker,Electronics,10,2428.18,24281.8,2024-01-19,West
5026,"LED TV 55""",Electronics,10,37239.59,372395.9,2024-06-03,North
2224,Sofa Set,Furniture,3,25111.32,75333.96,2024-03-26,South
2378,Sneakers,Clothing,1,1921.53,1921.53,2024-03-31,South
8307,Bookshelf,Furniture,1,3282.58,3282.58,2024-10-05,West
11175,Smartphone X,Electronics,1,31458.48,31458.48,2024-12-26,North
1536,T-Shirt,Clothing,3,594.84,1784.52,2024-02-15,South
7621,Smartphone X,Electronics,1,31117.47,31117.47,2024-10-24,South
8992,T-Shirt,Clothing,2,618.22,1236.44,2024-11-27,South
7519,Sneakers,Clothing,1,1882.38,1882.38,2024-10-06,West
3213,Formal Shirt,Clothing,1,870.22,870.22,2024-04-01,East
7278,"LED TV 55""",Electronics,2,39147.87,78295.74,2024-09-14,West
8888,T-Shirt,Clothing,10,619.26,6192.6,2024-11-28,North
10096,Formal Shirt,Clothing,1,868.63,868.63,2024-12-16,East
5503,Bluetooth Speaker,Electronics,2,2522.99,5045.98,2024-07-17,South
2927,Wireless Earbuds,Electronics,1,3231.64,3231.64,2024-04-24,East
3604,Smartphone X,Electronics,4,30974.46,123897.84,2024-05-09,West
1527,Bluetooth Speaker,Electronics,1,2463.48,2463.48,2024-01-01,North
8967,Wheat Flour 5kg,Grocery,2,228.26,456.52,2024-11-09,West
2160,Wheat Flour 5kg,Grocery,5,218.98,1094.9,2024-03-07,West
10122,Office Chair,Furniture,5,4687.52,23437.6,2024-12-31,North
11450,Rice 5kg,Grocery,1,245.18,245.18,2024-12-16,West
3961,Cooking Oil 1L,Grocery,1,179.46,179.46,2024-05-13,West
3253,Jeans,Clothing,1,1354.46,1354.46,2024-04-09,North
3089,Jacket,Clothing,3,2408.59,7225.77,2024-04-20,South
7228,Smartphone X,Electronics,1,31090.16,31090.16,2024-09-26,South
5526,Rice 5kg,Grocery,3,262.45,787.35,2024-07-09,South
7163,Formal Shirt,Clothing,3,854.28,2562.84,2024-09-05,West
10374,Laptop Pro,Electronics,4,42891.55,171566.2,2024-12-21,North
9661,Office Chair,Furniture,1,4481.76,4481.76,2024-11-05,South
7904,Office Chair,Furniture,1,4719.89,4719.89,2024-10-15,North
5350,Bookshelf,Furniture,2,3322.24,6644.48,2024-07-29,West
8318,Dining Table,Furniture,1,12444.99,12444.99,2024-10-11,East
1321,"LED TV 55""",Electronics,2,39203.47,78406.94,2024-01-31,East
7145,Bluetooth Speaker,Electronics,5,2572.43,12862.15,2024-09-19,South
9588,Sofa Set,Furniture,10,24062.46,240624.6,2024-11-18,South
6043,Rice 5kg,Grocery,2,253.48,506.96,2024-08-02,South
2085,Sugar 1kg,Grocery,2,43.8,87.6,2024-02-12,East
9671,Formal Shirt,Clothing,2,863.7,1727.4,2024-11-22,West
8429,Jeans,Clothing,10,1236.93,12369.3,2024-10-11,South
2192,Office Chair,Furniture,2,4442.21,8884.42,2024-03-29,East
4828,Bluetooth Speaker,Electronics,1,2414.95,2414.95,2024-06-13,East
5847,Wireless Earbuds,Electronics,2,3268.93,6537.86,2024-07-31,West
8090,Bookshelf,Furniture,1,3253.51,3253.51,2024-10-03,South
9954,Bluetooth Speaker,Electronics,1,2403.34,2403.34,2024-11-07,South
3804,Wireless Earbuds,Electronics,3,3138.25,9414.75,2024-05-28,West
2865,Dining Table,Furniture,4,12312.39,49249.56,2024-04-20,West
8161,Smartphone X,Electronics,2,32677.99,65355.98,2024-10-16,North
7055,Bluetooth Speaker,Electronics,5,2481.1,12405.5,2024-09-26,East
11291,Smartphone X,Electronics,1,30608.13,30608.13,2024-12-22,South
9689,Bluetooth Speaker,Electronics,1,2472.77,2472.77,2024-11-07,South
7280,T-Shirt,Clothing,5,587.18,2935.9,2024-09-27,North
2806,Office Chair,Furniture,1,4450.05,4450.05,2024-03-24,South
10797,Sofa Set,Furniture,1,24306.98,24306.98,2024-12-10,North
5367,Formal Shirt,Clothing,3,916.61,2749.83,2024-07-13,West
9363,Wireless Earbuds,Electronics,1,3317.45,3317.45,2024-11-17,West
3042,Rice 5kg,Grocery,2,254.92,509.84,2024-04-20,South
5441,Bluetooth Speaker,Electronics,1,2464.06,2464.06,2024-07-17,West
2234,Wireless Earbuds,Electronics,2,3059.97,6119.94,2024-03-28,North
6912,Laptop Pro,Electronics,1,46575.69,46575.69,2024-09-25,South
10634,Formal Shirt,Clothing,1,897.68,897.68,2024-12-31,North
6170,Jeans,Clothing,10,1312.05,13120.5,2024-08-30,South
8388,Smartphone X,Electronics,5,31064.92,155324.6,2024-10-08,West
10570,Formal Shirt,Clothing,10,899.84,8998.4,2024-12-28,West
4820,Bluetooth Speaker,Electronics,4,2386.01,9544.04,2024-06-12,South
10568,Laptop Pro,Electronics,2,46509.95,93019.9,2024-12-25,North
10388,"LED TV 55""",Electronics,1,39192.31,39192.31,2024-12-28,North
11385,T-Shirt,Clothing,1,575.72,575.72,2024-12-03,West
3950,Jeans,Clothing,5,1296.29,6481.45,2024-05-21,South
2891,Sneakers,Clothing,2,1839.3,3678.6,2024-04-19,North
1678,Bookshelf,Furniture,1,3356.61,3356.61,2024-02-26,East
4098,Rice 5kg,Grocery,1,239.65,239.65,2024-05-01,South
11117,Dining Table,Furniture,2,12467.25,24934.5,2024-12-01,South
2297,Jeans,Clothing,3,1244.5,3733.5,2024-03-18,West
8629,Laptop Pro,Electronics,1,44764.83,44764.83,2024-10-18,South
5392,Bookshelf,Furniture,4,3354.96,13419.84,2024-07-12,South
6167,Sofa Set,Furniture,1,25970.68,25970.68,2024-08-09,North
5150,Formal Shirt,Clothing,1,898.49,898.49,2024-07-17,South
3240,Office Chair,Furniture,1,4393.72,4393.72,2024-04-08,East
4901,Rice 5kg,Grocery,1,259.94,259.94,2024-06-27,East
9009,Bluetooth Speaker,Electronics,1,2475.22,2475.22,2024-11-24,North
4343,Wheat Flour 5kg,Grocery,2,230.23,460.46,2024-06-03,North
7103,Bookshelf,Furniture,1,3095.34,3095.34,2024-09-16,East
1366,Jeans,Clothing,2,1249.81,2499.62,2024-01-17,South
5199,Bookshelf,Furniture,3,3115.91,9347.73,2024-07-14,South
7889,Dining Table,Furniture,5,12532.48,62662.4,2024-10-14,East
3796,Office Chair,Furniture,3,4359.49,13078.47,2024-05-28,West
7828,Dining Table,Furniture,10,11569.8,115698.0,2024-10-24,North
4695,Cooking Oil 1L,Grocery,5,185.17,925.85,2024-06-07,South
5406,Bluetooth Speaker,Electronics,3,2527.82,7583.46,2024-07-11,West
4006,Sneakers,Clothing,10,1805.25,18052.5,2024-05-06,South
10728,Jacket,Clothing,1,2401.2,2401.2,2024-12-04,East
4255,Smartphone X,Electronics,1,33270.52,33270.52,2024-05-08,North
1545,Formal Shirt,Clothing,5,943.11,4715.55,2024-02-03,West
6448,Sugar 1kg,Grocery,5,45.94,229.7,2024-08-03,East
5486,"LED TV 55""",Electronics,2,37811.38,75622.76,2024-07-12,South
5947,Office Chair,Furniture,10,4441.25,44412.5,2024-08-08,West
6957,Laptop Pro,Electronics,1,45334.13,45334.13,2024-09-24,South
7261,Sofa Set,Furniture,2,24439.44,48878.88,2024-09-15,North
7359,Bluetooth Speaker,Electronics,2,2513.72,5027.44,2024-09-13,North
11390,Bookshelf,Furniture,2,3218.17,6436.34,2024-12-05,East
6142,T-Shirt,Clothing,10,625.78,6257.8,2024-08-16,East
2895,"LED TV 55""",Electronics,1,38325.46,38325.46,2024-04-11,West
4005,Office Chair,Furniture,1,4486.14,4486.14,2024-05-20,North
2899,Office Chair,Furniture,3,4546.97,13640.91,2024-04-16,East
1833,Jeans,Clothing,5,1248.86,6244.3,2024-02-23,South
7324,T-Shirt,Clothing,2,583.91,1167.82,2024-09-15,North
10574,Rice 5kg,Grocery,1,253.87,253.87,2024-12-23,South
9127,Wireless Earbuds,Electronics,2,3150.47,6300.94,2024-11-28,East
2513,Bluetooth Speaker,Electronics,2,2589.41,5178.82,2024-03-18,West
7363,T-Shirt,Clothing,10,601.17,6011.7,2024-09-13,South
8771,Dining Table,Furniture,2,11816.6,23633.2,2024-11-19,South
11437,Sneakers,Clothing,3,1852.86,5558.58,2024-12-02,East
10923,Wireless Earbuds,Electronics,10,3136.49,31364.9,2024-12-29,West
4883,Bookshelf,Furniture,2,3319.88,6639.76,2024-06-05,South
2076,Rice 5kg,Grocery,5,260.84,1304.2,2024-02-18,East
11388,T-Shirt,Clothing,5,599.12,2995.6,2024-12-17,South
3203,Sugar 1kg,Grocery,5,43.65,218.25,2024-04-09,North
8998,Bookshelf,Furniture,1,3310.01,3310.01,2024-11-06,North
7454,Sneakers,Clothing,4,1962.07,7848.28,2024-09-04,North
3112,Formal Shirt,Clothing,1,926.27,926.27,2024-04-06,West
8890,Dining Table,Furniture,2,12303.63,24607.26,2024-11-10,East
8063,Cooking Oil 1L,Grocery,1,186.21,186.21,2024-10-12,West
3603,Jacket,Clothing,2,2451.79,4903.58,2024-05-05,West
8379,Tea Pack 500g,Grocery,2,148.26,296.52,2024-10-30,South
8212,Cooking Oil 1L,Grocery,1,183.23,183.23,2024-10-20,West
2362,T-Shirt,Clothing,2,599.21,1198.42,2024-03-12,West
3010,Bluetooth Speaker,Electronics,2,2385.06,4770.12,2024-04-07,West
2836,Rice 5kg,Grocery,4,250.31,1001.24,2024-03-02,East
3765,Bed Frame,Furniture,3,14872.69,44618.07,2024-05-12,South
7916,Laptop Pro,Electronics,2,46423.11,92846.22,2024-10-08,East
4808,Sneakers,Clothing,3,1903.17,5709.51,2024-06-29,South
7524,Bed Frame,Furniture,3,15715.12,47145.36,2024-10-27,East
